sample_index,source_device,circuit_name,qasm_path,target_column,target_time_taken,target_semantics
0,washington,ae_indep_qiskit_10,data/quantum_circuits/ae_indep_qiskit_10.qasm,time_taken,1.4645457029342652,Ma-Li upstream time_taken; device-labelled run
779,washington,qpeexact_indep_qiskit_38,data/quantum_circuits/qpeexact_indep_qiskit_38.qasm,time_taken,0.7944223403930664,Ma-Li upstream time_taken; device-labelled run
780,washington,qpeexact_indep_qiskit_39,data/quantum_circuits/qpeexact_indep_qiskit_39.qasm,time_taken,0.7785347938537598,Ma-Li upstream time_taken; device-labelled run
781,washington,qpeexact_indep_qiskit_4,data/quantum_circuits/qpeexact_indep_qiskit_4.qasm,time_taken,0.7280479669570923,Ma-Li upstream time_taken; device-labelled run
782,washington,qpeexact_indep_qiskit_40,data/quantum_circuits/qpeexact_indep_qiskit_40.qasm,time_taken,0.790241027,Ma-Li upstream time_taken; device-labelled run
783,washington,qpeexact_indep_qiskit_41,data/quantum_circuits/qpeexact_indep_qiskit_41.qasm,time_taken,0.7913267612457275,Ma-Li upstream time_taken; device-labelled run
784,washington,qpeexact_indep_qiskit_42,data/quantum_circuits/qpeexact_indep_qiskit_42.qasm,time_taken,0.8091175556182861,Ma-Li upstream time_taken; device-labelled run
785,washington,qpeexact_indep_qiskit_43,data/quantum_circuits/qpeexact_indep_qiskit_43.qasm,time_taken,0.8327489614486694,Ma-Li upstream time_taken; device-labelled run
786,washington,qpeexact_indep_qiskit_44,data/quantum_circuits/qpeexact_indep_qiskit_44.qasm,time_taken,0.8251227855682373,Ma-Li upstream time_taken; device-labelled run
787,washington,qpeexact_indep_qiskit_45,data/quantum_circuits/qpeexact_indep_qiskit_45.qasm,time_taken,0.7270295143127441,Ma-Li upstream time_taken; device-labelled run
788,washington,qpeexact_indep_qiskit_46,data/quantum_circuits/qpeexact_indep_qiskit_46.qasm,time_taken,0.7854658603668213,Ma-Li upstream time_taken; device-labelled run
789,washington,qpeexact_indep_qiskit_47,data/quantum_circuits/qpeexact_indep_qiskit_47.qasm,time_taken,0.7554720163345336,Ma-Li upstream time_taken; device-labelled run
790,washington,qpeexact_indep_qiskit_48,data/quantum_circuits/qpeexact_indep_qiskit_48.qasm,time_taken,0.769503403,Ma-Li upstream time_taken; device-labelled run
791,washington,qpeexact_indep_qiskit_49,data/quantum_circuits/qpeexact_indep_qiskit_49.qasm,time_taken,0.767794394,Ma-Li upstream time_taken; device-labelled run
792,washington,qpeexact_indep_qiskit_5,data/quantum_circuits/qpeexact_indep_qiskit_5.qasm,time_taken,0.6968550682067871,Ma-Li upstream time_taken; device-labelled run
793,washington,qpeexact_indep_qiskit_50,data/quantum_circuits/qpeexact_indep_qiskit_50.qasm,time_taken,0.8787459850311279,Ma-Li upstream time_taken; device-labelled run
794,washington,qpeexact_indep_qiskit_51,data/quantum_circuits/qpeexact_indep_qiskit_51.qasm,time_taken,0.8031745910644531,Ma-Li upstream time_taken; device-labelled run
795,washington,qpeexact_indep_qiskit_52,data/quantum_circuits/qpeexact_indep_qiskit_52.qasm,time_taken,0.8120753526687622,Ma-Li upstream time_taken; device-labelled run
796,washington,qpeexact_indep_qiskit_53,data/quantum_circuits/qpeexact_indep_qiskit_53.qasm,time_taken,0.7719737768173218,Ma-Li upstream time_taken; device-labelled run
797,washington,qpeexact_indep_qiskit_54,data/quantum_circuits/qpeexact_indep_qiskit_54.qasm,time_taken,0.9320220947265624,Ma-Li upstream time_taken; device-labelled run
798,washington,qpeexact_indep_qiskit_55,data/quantum_circuits/qpeexact_indep_qiskit_55.qasm,time_taken,0.7817072868347168,Ma-Li upstream time_taken; device-labelled run
799,washington,qpeexact_indep_qiskit_56,data/quantum_circuits/qpeexact_indep_qiskit_56.qasm,time_taken,0.8267246723175049,Ma-Li upstream time_taken; device-labelled run
800,washington,qpeexact_indep_qiskit_57,data/quantum_circuits/qpeexact_indep_qiskit_57.qasm,time_taken,0.8311679601669312,Ma-Li upstream time_taken; device-labelled run
801,washington,qpeexact_indep_qiskit_58,data/quantum_circuits/qpeexact_indep_qiskit_58.qasm,time_taken,0.8139135837554932,Ma-Li upstream time_taken; device-labelled run
802,washington,qpeexact_indep_qiskit_59,data/quantum_circuits/qpeexact_indep_qiskit_59.qasm,time_taken,0.8623932838439942,Ma-Li upstream time_taken; device-labelled run
803,washington,qpeexact_indep_qiskit_6,data/quantum_circuits/qpeexact_indep_qiskit_6.qasm,time_taken,0.634613299,Ma-Li upstream time_taken; device-labelled run
804,washington,qpeexact_indep_qiskit_60,data/quantum_circuits/qpeexact_indep_qiskit_60.qasm,time_taken,0.8128779649734497,Ma-Li upstream time_taken; device-labelled run
805,washington,qpeexact_indep_qiskit_61,data/quantum_circuits/qpeexact_indep_qiskit_61.qasm,time_taken,0.8437673091888428,Ma-Li upstream time_taken; device-labelled run
806,washington,qpeexact_indep_qiskit_62,data/quantum_circuits/qpeexact_indep_qiskit_62.qasm,time_taken,0.8815825462341309,Ma-Li upstream time_taken; device-labelled run
807,washington,qpeexact_indep_qiskit_63,data/quantum_circuits/qpeexact_indep_qiskit_63.qasm,time_taken,0.8331409692764282,Ma-Li upstream time_taken; device-labelled run
808,washington,qpeexact_indep_qiskit_64,data/quantum_circuits/qpeexact_indep_qiskit_64.qasm,time_taken,0.8106584072113037,Ma-Li upstream time_taken; device-labelled run
809,washington,qpeexact_indep_qiskit_65,data/quantum_circuits/qpeexact_indep_qiskit_65.qasm,time_taken,0.8113749742507934,Ma-Li upstream time_taken; device-labelled run
810,washington,qpeexact_indep_qiskit_66,data/quantum_circuits/qpeexact_indep_qiskit_66.qasm,time_taken,0.8444808959960938,Ma-Li upstream time_taken; device-labelled run
811,washington,qpeexact_indep_qiskit_67,data/quantum_circuits/qpeexact_indep_qiskit_67.qasm,time_taken,0.8359946966171264,Ma-Li upstream time_taken; device-labelled run
812,washington,qpeexact_indep_qiskit_68,data/quantum_circuits/qpeexact_indep_qiskit_68.qasm,time_taken,0.8778715133666992,Ma-Li upstream time_taken; device-labelled run
813,washington,qpeexact_indep_qiskit_69,data/quantum_circuits/qpeexact_indep_qiskit_69.qasm,time_taken,0.8279313802719116,Ma-Li upstream time_taken; device-labelled run
814,washington,qpeexact_indep_qiskit_7,data/quantum_circuits/qpeexact_indep_qiskit_7.qasm,time_taken,0.7575377225875854,Ma-Li upstream time_taken; device-labelled run
815,washington,qpeexact_indep_qiskit_70,data/quantum_circuits/qpeexact_indep_qiskit_70.qasm,time_taken,0.8479044675827027,Ma-Li upstream time_taken; device-labelled run
816,washington,qpeexact_indep_qiskit_71,data/quantum_circuits/qpeexact_indep_qiskit_71.qasm,time_taken,0.8691498756408691,Ma-Li upstream time_taken; device-labelled run
817,washington,qpeexact_indep_qiskit_72,data/quantum_circuits/qpeexact_indep_qiskit_72.qasm,time_taken,0.8778368949890136,Ma-Li upstream time_taken; device-labelled run
818,washington,qpeexact_indep_qiskit_73,data/quantum_circuits/qpeexact_indep_qiskit_73.qasm,time_taken,0.8543561697006226,Ma-Li upstream time_taken; device-labelled run
819,washington,qpeexact_indep_qiskit_74,data/quantum_circuits/qpeexact_indep_qiskit_74.qasm,time_taken,0.8900349140167236,Ma-Li upstream time_taken; device-labelled run
820,washington,qpeexact_indep_qiskit_75,data/quantum_circuits/qpeexact_indep_qiskit_75.qasm,time_taken,0.8925678730010986,Ma-Li upstream time_taken; device-labelled run
821,washington,qpeexact_indep_qiskit_76,data/quantum_circuits/qpeexact_indep_qiskit_76.qasm,time_taken,0.8692015409469604,Ma-Li upstream time_taken; device-labelled run
822,washington,qpeexact_indep_qiskit_77,data/quantum_circuits/qpeexact_indep_qiskit_77.qasm,time_taken,0.9164116859436036,Ma-Li upstream time_taken; device-labelled run
823,washington,qpeexact_indep_qiskit_78,data/quantum_circuits/qpeexact_indep_qiskit_78.qasm,time_taken,0.880515718,Ma-Li upstream time_taken; device-labelled run
824,washington,qpeexact_indep_qiskit_79,data/quantum_circuits/qpeexact_indep_qiskit_79.qasm,time_taken,0.917024302,Ma-Li upstream time_taken; device-labelled run
825,washington,qpeexact_indep_qiskit_8,data/quantum_circuits/qpeexact_indep_qiskit_8.qasm,time_taken,0.8567267179489135,Ma-Li upstream time_taken; device-labelled run
826,washington,qpeexact_indep_qiskit_80,data/quantum_circuits/qpeexact_indep_qiskit_80.qasm,time_taken,0.940493393,Ma-Li upstream time_taken; device-labelled run
827,washington,qpeexact_indep_qiskit_81,data/quantum_circuits/qpeexact_indep_qiskit_81.qasm,time_taken,0.9131662130355837,Ma-Li upstream time_taken; device-labelled run
828,washington,qpeexact_indep_qiskit_82,data/quantum_circuits/qpeexact_indep_qiskit_82.qasm,time_taken,0.9083266735076904,Ma-Li upstream time_taken; device-labelled run
829,washington,qpeexact_indep_qiskit_83,data/quantum_circuits/qpeexact_indep_qiskit_83.qasm,time_taken,0.8549388647079468,Ma-Li upstream time_taken; device-labelled run
830,washington,qpeexact_indep_qiskit_84,data/quantum_circuits/qpeexact_indep_qiskit_84.qasm,time_taken,0.9155907392501832,Ma-Li upstream time_taken; device-labelled run
831,washington,qpeexact_indep_qiskit_85,data/quantum_circuits/qpeexact_indep_qiskit_85.qasm,time_taken,0.8891872882843017,Ma-Li upstream time_taken; device-labelled run
832,washington,qpeexact_indep_qiskit_86,data/quantum_circuits/qpeexact_indep_qiskit_86.qasm,time_taken,0.873267674,Ma-Li upstream time_taken; device-labelled run
833,washington,qpeexact_indep_qiskit_87,data/quantum_circuits/qpeexact_indep_qiskit_87.qasm,time_taken,0.9392955780029296,Ma-Li upstream time_taken; device-labelled run
834,washington,qpeexact_indep_qiskit_88,data/quantum_circuits/qpeexact_indep_qiskit_88.qasm,time_taken,0.9045111417770386,Ma-Li upstream time_taken; device-labelled run
835,washington,qpeexact_indep_qiskit_89,data/quantum_circuits/qpeexact_indep_qiskit_89.qasm,time_taken,0.9401672840118408,Ma-Li upstream time_taken; device-labelled run
836,washington,qpeexact_indep_qiskit_9,data/quantum_circuits/qpeexact_indep_qiskit_9.qasm,time_taken,1.1730682134628296,Ma-Li upstream time_taken; device-labelled run
837,washington,qpeexact_indep_qiskit_90,data/quantum_circuits/qpeexact_indep_qiskit_90.qasm,time_taken,0.9212528944015504,Ma-Li upstream time_taken; device-labelled run
838,washington,qpeexact_indep_qiskit_91,data/quantum_circuits/qpeexact_indep_qiskit_91.qasm,time_taken,0.9005633354187011,Ma-Li upstream time_taken; device-labelled run
839,washington,qpeexact_indep_qiskit_92,data/quantum_circuits/qpeexact_indep_qiskit_92.qasm,time_taken,0.895129919,Ma-Li upstream time_taken; device-labelled run
840,washington,qpeexact_indep_qiskit_93,data/quantum_circuits/qpeexact_indep_qiskit_93.qasm,time_taken,0.9136802434921264,Ma-Li upstream time_taken; device-labelled run
841,washington,qpeexact_indep_qiskit_94,data/quantum_circuits/qpeexact_indep_qiskit_94.qasm,time_taken,0.8998835802078247,Ma-Li upstream time_taken; device-labelled run
842,washington,qpeexact_indep_qiskit_95,data/quantum_circuits/qpeexact_indep_qiskit_95.qasm,time_taken,0.9314252138137816,Ma-Li upstream time_taken; device-labelled run
843,washington,qpeexact_indep_qiskit_96,data/quantum_circuits/qpeexact_indep_qiskit_96.qasm,time_taken,0.9236241340637208,Ma-Li upstream time_taken; device-labelled run
844,washington,qpeexact_indep_qiskit_97,data/quantum_circuits/qpeexact_indep_qiskit_97.qasm,time_taken,0.9223268985748292,Ma-Li upstream time_taken; device-labelled run
845,washington,qpeexact_indep_qiskit_98,data/quantum_circuits/qpeexact_indep_qiskit_98.qasm,time_taken,0.9102904558181762,Ma-Li upstream time_taken; device-labelled run
846,washington,qpeexact_indep_qiskit_99,data/quantum_circuits/qpeexact_indep_qiskit_99.qasm,time_taken,0.90737226,Ma-Li upstream time_taken; device-labelled run
847,washington,qpeinexact_indep_qiskit_10,data/quantum_circuits/qpeinexact_indep_qiskit_10.qasm,time_taken,2.116900420188904,Ma-Li upstream time_taken; device-labelled run
848,washington,qpeinexact_indep_qiskit_100,data/quantum_circuits/qpeinexact_indep_qiskit_100.qasm,time_taken,1.0130845308303833,Ma-Li upstream time_taken; device-labelled run
849,washington,qpeinexact_indep_qiskit_101,data/quantum_circuits/qpeinexact_indep_qiskit_101.qasm,time_taken,1.0094357490539552,Ma-Li upstream time_taken; device-labelled run
850,washington,qpeinexact_indep_qiskit_102,data/quantum_circuits/qpeinexact_indep_qiskit_102.qasm,time_taken,0.9985674381256104,Ma-Li upstream time_taken; device-labelled run
851,washington,qpeinexact_indep_qiskit_103,data/quantum_circuits/qpeinexact_indep_qiskit_103.qasm,time_taken,1.0003520965576171,Ma-Li upstream time_taken; device-labelled run
852,washington,qpeinexact_indep_qiskit_104,data/quantum_circuits/qpeinexact_indep_qiskit_104.qasm,time_taken,1.0369419813156129,Ma-Li upstream time_taken; device-labelled run
853,washington,qpeinexact_indep_qiskit_105,data/quantum_circuits/qpeinexact_indep_qiskit_105.qasm,time_taken,1.0522987842559814,Ma-Li upstream time_taken; device-labelled run
854,washington,qpeinexact_indep_qiskit_106,data/quantum_circuits/qpeinexact_indep_qiskit_106.qasm,time_taken,1.0034067630767822,Ma-Li upstream time_taken; device-labelled run
855,washington,qpeinexact_indep_qiskit_107,data/quantum_circuits/qpeinexact_indep_qiskit_107.qasm,time_taken,0.9818074464797972,Ma-Li upstream time_taken; device-labelled run
856,washington,qpeinexact_indep_qiskit_108,data/quantum_circuits/qpeinexact_indep_qiskit_108.qasm,time_taken,0.992332410812378,Ma-Li upstream time_taken; device-labelled run
857,washington,qpeinexact_indep_qiskit_109,data/quantum_circuits/qpeinexact_indep_qiskit_109.qasm,time_taken,1.0447397470474242,Ma-Li upstream time_taken; device-labelled run
858,washington,qpeinexact_indep_qiskit_110,data/quantum_circuits/qpeinexact_indep_qiskit_110.qasm,time_taken,0.9936540126800536,Ma-Li upstream time_taken; device-labelled run
859,washington,qpeinexact_indep_qiskit_111,data/quantum_circuits/qpeinexact_indep_qiskit_111.qasm,time_taken,1.0531298160552978,Ma-Li upstream time_taken; device-labelled run
860,washington,qpeinexact_indep_qiskit_112,data/quantum_circuits/qpeinexact_indep_qiskit_112.qasm,time_taken,0.9881022691726684,Ma-Li upstream time_taken; device-labelled run
861,washington,qpeinexact_indep_qiskit_113,data/quantum_circuits/qpeinexact_indep_qiskit_113.qasm,time_taken,1.0341110706329346,Ma-Li upstream time_taken; device-labelled run
862,washington,qpeinexact_indep_qiskit_114,data/quantum_circuits/qpeinexact_indep_qiskit_114.qasm,time_taken,1.0129377126693726,Ma-Li upstream time_taken; device-labelled run
863,washington,qpeinexact_indep_qiskit_115,data/quantum_circuits/qpeinexact_indep_qiskit_115.qasm,time_taken,1.026743197441101,Ma-Li upstream time_taken; device-labelled run
864,washington,qpeinexact_indep_qiskit_116,data/quantum_circuits/qpeinexact_indep_qiskit_116.qasm,time_taken,0.994545865,Ma-Li upstream time_taken; device-labelled run
865,washington,qpeinexact_indep_qiskit_117,data/quantum_circuits/qpeinexact_indep_qiskit_117.qasm,time_taken,1.0573099851608276,Ma-Li upstream time_taken; device-labelled run
866,washington,qpeinexact_indep_qiskit_118,data/quantum_circuits/qpeinexact_indep_qiskit_118.qasm,time_taken,1.0111008882522583,Ma-Li upstream time_taken; device-labelled run
867,washington,qpeinexact_indep_qiskit_119,data/quantum_circuits/qpeinexact_indep_qiskit_119.qasm,time_taken,1.09452805519104,Ma-Li upstream time_taken; device-labelled run
868,washington,qpeinexact_indep_qiskit_120,data/quantum_circuits/qpeinexact_indep_qiskit_120.qasm,time_taken,1.0198387861251832,Ma-Li upstream time_taken; device-labelled run
869,washington,qpeinexact_indep_qiskit_121,data/quantum_circuits/qpeinexact_indep_qiskit_121.qasm,time_taken,1.081072735786438,Ma-Li upstream time_taken; device-labelled run
870,washington,qpeinexact_indep_qiskit_122,data/quantum_circuits/qpeinexact_indep_qiskit_122.qasm,time_taken,1.0307523488998414,Ma-Li upstream time_taken; device-labelled run
871,washington,qpeinexact_indep_qiskit_123,data/quantum_circuits/qpeinexact_indep_qiskit_123.qasm,time_taken,1.0713284015655518,Ma-Li upstream time_taken; device-labelled run
872,washington,qpeinexact_indep_qiskit_124,data/quantum_circuits/qpeinexact_indep_qiskit_124.qasm,time_taken,1.0584550857543946,Ma-Li upstream time_taken; device-labelled run
873,washington,qpeinexact_indep_qiskit_125,data/quantum_circuits/qpeinexact_indep_qiskit_125.qasm,time_taken,1.0196901559829712,Ma-Li upstream time_taken; device-labelled run
874,washington,qpeinexact_indep_qiskit_126,data/quantum_circuits/qpeinexact_indep_qiskit_126.qasm,time_taken,1.0514508962631226,Ma-Li upstream time_taken; device-labelled run
875,washington,qpeinexact_indep_qiskit_127,data/quantum_circuits/qpeinexact_indep_qiskit_127.qasm,time_taken,1.0531574726104735,Ma-Li upstream time_taken; device-labelled run
876,washington,qpeinexact_indep_qiskit_2,data/quantum_circuits/qpeinexact_indep_qiskit_2.qasm,time_taken,0.6551460027694702,Ma-Li upstream time_taken; device-labelled run
877,washington,qpeinexact_indep_qiskit_3,data/quantum_circuits/qpeinexact_indep_qiskit_3.qasm,time_taken,0.7960592031478881,Ma-Li upstream time_taken; device-labelled run
878,washington,qpeinexact_indep_qiskit_30,data/quantum_circuits/qpeinexact_indep_qiskit_30.qasm,time_taken,14.036643791198731,Ma-Li upstream time_taken; device-labelled run
879,washington,qpeinexact_indep_qiskit_31,data/quantum_circuits/qpeinexact_indep_qiskit_31.qasm,time_taken,0.7456220626831055,Ma-Li upstream time_taken; device-labelled run
880,washington,qpeinexact_indep_qiskit_33,data/quantum_circuits/qpeinexact_indep_qiskit_33.qasm,time_taken,0.7666330814361573,Ma-Li upstream time_taken; device-labelled run
881,washington,qpeinexact_indep_qiskit_34,data/quantum_circuits/qpeinexact_indep_qiskit_34.qasm,time_taken,0.7970914363861084,Ma-Li upstream time_taken; device-labelled run
882,washington,qpeinexact_indep_qiskit_35,data/quantum_circuits/qpeinexact_indep_qiskit_35.qasm,time_taken,0.7608975172042847,Ma-Li upstream time_taken; device-labelled run
883,washington,qpeinexact_indep_qiskit_36,data/quantum_circuits/qpeinexact_indep_qiskit_36.qasm,time_taken,0.7244453191757202,Ma-Li upstream time_taken; device-labelled run
884,washington,qpeinexact_indep_qiskit_37,data/quantum_circuits/qpeinexact_indep_qiskit_37.qasm,time_taken,0.7900132179260254,Ma-Li upstream time_taken; device-labelled run
885,washington,qpeinexact_indep_qiskit_38,data/quantum_circuits/qpeinexact_indep_qiskit_38.qasm,time_taken,0.809987235,Ma-Li upstream time_taken; device-labelled run
886,washington,qpeinexact_indep_qiskit_39,data/quantum_circuits/qpeinexact_indep_qiskit_39.qasm,time_taken,0.8238247394561767,Ma-Li upstream time_taken; device-labelled run
887,washington,qpeinexact_indep_qiskit_4,data/quantum_circuits/qpeinexact_indep_qiskit_4.qasm,time_taken,0.7035885572433471,Ma-Li upstream time_taken; device-labelled run
888,washington,qpeinexact_indep_qiskit_40,data/quantum_circuits/qpeinexact_indep_qiskit_40.qasm,time_taken,0.7072441816329956,Ma-Li upstream time_taken; device-labelled run
889,washington,qpeinexact_indep_qiskit_41,data/quantum_circuits/qpeinexact_indep_qiskit_41.qasm,time_taken,0.8025077819824219,Ma-Li upstream time_taken; device-labelled run
890,washington,qpeinexact_indep_qiskit_42,data/quantum_circuits/qpeinexact_indep_qiskit_42.qasm,time_taken,0.7876922607421875,Ma-Li upstream time_taken; device-labelled run
891,washington,qpeinexact_indep_qiskit_43,data/quantum_circuits/qpeinexact_indep_qiskit_43.qasm,time_taken,0.8603109121322632,Ma-Li upstream time_taken; device-labelled run
892,washington,qpeinexact_indep_qiskit_44,data/quantum_circuits/qpeinexact_indep_qiskit_44.qasm,time_taken,0.7880220651626587,Ma-Li upstream time_taken; device-labelled run
893,washington,qpeinexact_indep_qiskit_45,data/quantum_circuits/qpeinexact_indep_qiskit_45.qasm,time_taken,0.8054642677307129,Ma-Li upstream time_taken; device-labelled run
894,washington,qpeinexact_indep_qiskit_46,data/quantum_circuits/qpeinexact_indep_qiskit_46.qasm,time_taken,0.8092074155807495,Ma-Li upstream time_taken; device-labelled run
895,washington,qpeinexact_indep_qiskit_47,data/quantum_circuits/qpeinexact_indep_qiskit_47.qasm,time_taken,0.7861655950546265,Ma-Li upstream time_taken; device-labelled run
896,washington,qpeinexact_indep_qiskit_48,data/quantum_circuits/qpeinexact_indep_qiskit_48.qasm,time_taken,0.8514431476593017,Ma-Li upstream time_taken; device-labelled run
897,washington,qpeinexact_indep_qiskit_49,data/quantum_circuits/qpeinexact_indep_qiskit_49.qasm,time_taken,0.769719911,Ma-Li upstream time_taken; device-labelled run
898,washington,qpeinexact_indep_qiskit_5,data/quantum_circuits/qpeinexact_indep_qiskit_5.qasm,time_taken,0.6440585136413575,Ma-Li upstream time_taken; device-labelled run
899,washington,qpeinexact_indep_qiskit_50,data/quantum_circuits/qpeinexact_indep_qiskit_50.qasm,time_taken,0.7918530225753784,Ma-Li upstream time_taken; device-labelled run
900,washington,qpeinexact_indep_qiskit_51,data/quantum_circuits/qpeinexact_indep_qiskit_51.qasm,time_taken,0.8158813714981079,Ma-Li upstream time_taken; device-labelled run
901,washington,qpeinexact_indep_qiskit_52,data/quantum_circuits/qpeinexact_indep_qiskit_52.qasm,time_taken,0.8257368564605713,Ma-Li upstream time_taken; device-labelled run
902,washington,qpeinexact_indep_qiskit_53,data/quantum_circuits/qpeinexact_indep_qiskit_53.qasm,time_taken,0.8131954908370972,Ma-Li upstream time_taken; device-labelled run
903,washington,qpeinexact_indep_qiskit_54,data/quantum_circuits/qpeinexact_indep_qiskit_54.qasm,time_taken,0.8110054969787598,Ma-Li upstream time_taken; device-labelled run
904,washington,qpeinexact_indep_qiskit_55,data/quantum_circuits/qpeinexact_indep_qiskit_55.qasm,time_taken,0.8765895128250122,Ma-Li upstream time_taken; device-labelled run
905,washington,qpeinexact_indep_qiskit_56,data/quantum_circuits/qpeinexact_indep_qiskit_56.qasm,time_taken,0.8333093404769898,Ma-Li upstream time_taken; device-labelled run
906,washington,qpeinexact_indep_qiskit_57,data/quantum_circuits/qpeinexact_indep_qiskit_57.qasm,time_taken,0.8032896518707275,Ma-Li upstream time_taken; device-labelled run
907,washington,qpeinexact_indep_qiskit_58,data/quantum_circuits/qpeinexact_indep_qiskit_58.qasm,time_taken,0.8826724290847778,Ma-Li upstream time_taken; device-labelled run
908,washington,qpeinexact_indep_qiskit_59,data/quantum_circuits/qpeinexact_indep_qiskit_59.qasm,time_taken,0.8192002773284912,Ma-Li upstream time_taken; device-labelled run
909,washington,qpeinexact_indep_qiskit_6,data/quantum_circuits/qpeinexact_indep_qiskit_6.qasm,time_taken,0.6628273010253907,Ma-Li upstream time_taken; device-labelled run
910,washington,qpeinexact_indep_qiskit_60,data/quantum_circuits/qpeinexact_indep_qiskit_60.qasm,time_taken,0.796727967,Ma-Li upstream time_taken; device-labelled run
911,washington,qpeinexact_indep_qiskit_61,data/quantum_circuits/qpeinexact_indep_qiskit_61.qasm,time_taken,0.8501992225646973,Ma-Li upstream time_taken; device-labelled run
912,washington,qpeinexact_indep_qiskit_62,data/quantum_circuits/qpeinexact_indep_qiskit_62.qasm,time_taken,0.8176145553588867,Ma-Li upstream time_taken; device-labelled run
913,washington,qpeinexact_indep_qiskit_63,data/quantum_circuits/qpeinexact_indep_qiskit_63.qasm,time_taken,0.8146207571029663,Ma-Li upstream time_taken; device-labelled run
914,washington,qpeinexact_indep_qiskit_64,data/quantum_circuits/qpeinexact_indep_qiskit_64.qasm,time_taken,0.8915442943572998,Ma-Li upstream time_taken; device-labelled run
915,washington,qpeinexact_indep_qiskit_65,data/quantum_circuits/qpeinexact_indep_qiskit_65.qasm,time_taken,0.8202176332473755,Ma-Li upstream time_taken; device-labelled run
916,washington,qpeinexact_indep_qiskit_66,data/quantum_circuits/qpeinexact_indep_qiskit_66.qasm,time_taken,0.8841835021972656,Ma-Li upstream time_taken; device-labelled run
917,washington,qpeinexact_indep_qiskit_67,data/quantum_circuits/qpeinexact_indep_qiskit_67.qasm,time_taken,0.8093152046203613,Ma-Li upstream time_taken; device-labelled run
918,washington,qpeinexact_indep_qiskit_68,data/quantum_circuits/qpeinexact_indep_qiskit_68.qasm,time_taken,0.8715174913406372,Ma-Li upstream time_taken; device-labelled run
919,washington,qpeinexact_indep_qiskit_69,data/quantum_circuits/qpeinexact_indep_qiskit_69.qasm,time_taken,0.8232110738754272,Ma-Li upstream time_taken; device-labelled run
920,washington,qpeinexact_indep_qiskit_7,data/quantum_circuits/qpeinexact_indep_qiskit_7.qasm,time_taken,0.729540205,Ma-Li upstream time_taken; device-labelled run
921,washington,qpeinexact_indep_qiskit_70,data/quantum_circuits/qpeinexact_indep_qiskit_70.qasm,time_taken,0.8207958459854126,Ma-Li upstream time_taken; device-labelled run
922,washington,qpeinexact_indep_qiskit_71,data/quantum_circuits/qpeinexact_indep_qiskit_71.qasm,time_taken,0.8742756843566895,Ma-Li upstream time_taken; device-labelled run
923,washington,qpeinexact_indep_qiskit_72,data/quantum_circuits/qpeinexact_indep_qiskit_72.qasm,time_taken,0.8349792003631592,Ma-Li upstream time_taken; device-labelled run
924,washington,qpeinexact_indep_qiskit_73,data/quantum_circuits/qpeinexact_indep_qiskit_73.qasm,time_taken,0.9246718883514404,Ma-Li upstream time_taken; device-labelled run
925,washington,qpeinexact_indep_qiskit_74,data/quantum_circuits/qpeinexact_indep_qiskit_74.qasm,time_taken,0.8390698432922363,Ma-Li upstream time_taken; device-labelled run
926,washington,qpeinexact_indep_qiskit_75,data/quantum_circuits/qpeinexact_indep_qiskit_75.qasm,time_taken,0.8715210437774659,Ma-Li upstream time_taken; device-labelled run
927,washington,qpeinexact_indep_qiskit_76,data/quantum_circuits/qpeinexact_indep_qiskit_76.qasm,time_taken,0.9137963771820068,Ma-Li upstream time_taken; device-labelled run
928,washington,qpeinexact_indep_qiskit_77,data/quantum_circuits/qpeinexact_indep_qiskit_77.qasm,time_taken,0.8689289093017578,Ma-Li upstream time_taken; device-labelled run
929,washington,qpeinexact_indep_qiskit_78,data/quantum_circuits/qpeinexact_indep_qiskit_78.qasm,time_taken,0.8514707326889038,Ma-Li upstream time_taken; device-labelled run
930,washington,qpeinexact_indep_qiskit_79,data/quantum_circuits/qpeinexact_indep_qiskit_79.qasm,time_taken,0.8731494188308716,Ma-Li upstream time_taken; device-labelled run
931,washington,qpeinexact_indep_qiskit_8,data/quantum_circuits/qpeinexact_indep_qiskit_8.qasm,time_taken,0.8305785894393921,Ma-Li upstream time_taken; device-labelled run
932,washington,qpeinexact_indep_qiskit_80,data/quantum_circuits/qpeinexact_indep_qiskit_80.qasm,time_taken,0.8764573574066162,Ma-Li upstream time_taken; device-labelled run
933,washington,qpeinexact_indep_qiskit_81,data/quantum_circuits/qpeinexact_indep_qiskit_81.qasm,time_taken,0.9394051313400268,Ma-Li upstream time_taken; device-labelled run
934,washington,qpeinexact_indep_qiskit_82,data/quantum_circuits/qpeinexact_indep_qiskit_82.qasm,time_taken,0.8548226118087768,Ma-Li upstream time_taken; device-labelled run
935,washington,qpeinexact_indep_qiskit_83,data/quantum_circuits/qpeinexact_indep_qiskit_83.qasm,time_taken,0.9151106357574464,Ma-Li upstream time_taken; device-labelled run
936,washington,qpeinexact_indep_qiskit_84,data/quantum_circuits/qpeinexact_indep_qiskit_84.qasm,time_taken,0.8917492866516114,Ma-Li upstream time_taken; device-labelled run
937,washington,qpeinexact_indep_qiskit_85,data/quantum_circuits/qpeinexact_indep_qiskit_85.qasm,time_taken,0.9504846096038818,Ma-Li upstream time_taken; device-labelled run
