analytical_gate_work,circuit_id,circuit_template_id,cold_post_prepare_seconds,cold_semantics,cold_z0_expectation,compile_or_transpile_semantics,context_id,depth_parameter,device_total_memory_bytes,end_to_end_execution_component_seconds,end_to_end_first_seconds,end_to_end_z0_expectation,error,execution_device,family,gate_materialization_seconds,interaction_density,interaction_unique_edge_count,log2_analytical_gate_work,log2_statevector_bytes,logical_depth,logical_gate_histogram,logical_single_qubit_gate_count,logical_total_gate_count,logical_two_qubit_gate_count,num_qubits,peak_reserved_over_statevector,precision,qubit_activity_max,qubit_activity_mean,qubit_activity_std,record_id,recorded_utc,repeat_count,resource_limit_kind,runtime_semantics,sampling_semantics,schema_version,seed,simulator,source_run_kind,statevector_bytes,statevector_fits_raw_device_memory,status,torch_cuda_peak_allocated_bytes,torch_cuda_peak_reserved_bytes,traceback,two_qubit_degree_max,two_qubit_degree_std,two_qubit_span_max,two_qubit_span_mean,warm_execution_mean_seconds,warm_execution_median_seconds,warm_execution_seconds_samples,warm_execution_stdev_seconds,warm_z0_expectation,warmup_count
8053063680,8ace777456e9208a9ffa10fabdd2444a291be86d30697fb936fbd3e6ea01ca7d,811ef749c7d8d07adc3b11c5ed39eb66e807ca18e1151147148d09b27c7d9487,24.542652228003135,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.02823971275350934,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex128,8,,24.170423334995576,24.173317794004106,0.02823971275350934,,cpu,random_matching,0.001427838004019577,0.3188405797101449,88,32.906890595608516,28.0,24,"{""cx"": 96, ""ry"": 192, ""rz"": 192}",384,480,96,24,,complex128,24,24.0,0.0,8ace777456e9208a9ffa10fabdd2444a291be86d30697fb936fbd3e6ea01ca7d:cpu:complex128,2026-09-20T14:35:16+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,268435456,,ok,,,,8,0.0,22,7.520833333333333,23.872127466003196,23.666177895000146,"[23.61292693300493, 23.666177895000146, 24.337277570004517]",0.40371076363862646,0.02823971275350934,1
8053063680,8ace777456e9208a9ffa10fabdd2444a291be86d30697fb936fbd3e6ea01ca7d,811ef749c7d8d07adc3b11c5ed39eb66e807ca18e1151147148d09b27c7d9487,0.7377100980011164,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.028239786624908447,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,8,16608788480,0.737325955000415,0.754966720000084,0.028239786624908447,,cuda,random_matching,0.004766575999383349,0.3188405797101449,88,32.906890595608516,27.0,24,"{""cx"": 96, ""ry"": 192, ""rz"": 192}",384,480,96,24,4.171875,complex64,24,24.0,0.0,8ace777456e9208a9ffa10fabdd2444a291be86d30697fb936fbd3e6ea01ca7d:cuda:complex64,2026-09-20T14:35:21+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,134217728,True,ok,478527488,559939584,,8,0.0,22,7.520833333333333,0.7372505020030076,0.7373451130042668,"[0.7370598359993892, 0.7373465570053668, 0.7373451130042668]",0.00016512318125160372,0.028239786624908447,1
8053063680,8ace777456e9208a9ffa10fabdd2444a291be86d30697fb936fbd3e6ea01ca7d,811ef749c7d8d07adc3b11c5ed39eb66e807ca18e1151147148d09b27c7d9487,12.723365290999936,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.028239712753509227,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,8,16608788480,12.724219379997521,12.732058600995515,0.028239712753509227,,cuda,random_matching,0.004776032001245767,0.3188405797101449,88,32.906890595608516,28.0,24,"{""cx"": 96, ""ry"": 192, ""rz"": 192}",384,480,96,24,4.0859375,complex128,24,24.0,0.0,8ace777456e9208a9ffa10fabdd2444a291be86d30697fb936fbd3e6ea01ca7d:cuda:complex128,2026-09-20T14:36:37+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,268435456,True,ok,948289536,1096810496,,8,0.0,22,7.520833333333333,12.723800649662735,12.723659731993394,"[12.724955386998772, 12.723659731993394, 12.72278682999604]",0.0010911247456982381,0.028239712753509227,1
9961472,a10fa785da93e2736b4342b54d9d3124b3f43f0aa2337c210b61a4e7b30762cc,6727ba47f672b238e25c55aed61f82aabc0d6a1a1f9fb2930b6b25309b68028c,0.010079617000883445,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.8439523577690125,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex64,4,,0.015243193003698252,0.01716265499999281,0.8439523577690125,,cpu,random_star,0.0004088580026291311,0.16666666666666666,20,23.247927513443585,19.0,26,"{""cx"": 24, ""ry"": 64, ""rz"": 64}",128,152,24,16,,complex64,20,11.0,3.1622776601683795,a10fa785da93e2736b4342b54d9d3124b3f43f0aa2337c210b61a4e7b30762cc:cpu:complex64,2026-09-20T14:36:37+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,524288,,ok,,,,12,3.1622776601683795,14,5.833333333333333,0.009490346000044761,0.009676432004198432,"[0.009978880996641237, 0.009676432004198432, 0.008815724999294616]",0.0006034931393539308,0.8439523577690125,1
9961472,a10fa785da93e2736b4342b54d9d3124b3f43f0aa2337c210b61a4e7b30762cc,6727ba47f672b238e25c55aed61f82aabc0d6a1a1f9fb2930b6b25309b68028c,0.012325024996243883,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.8439523717724062,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex128,4,,0.013960519005195238,0.014828999002929777,0.8439523717724062,,cpu,random_star,0.0003849729982903227,0.16666666666666666,20,23.247927513443585,20.0,26,"{""cx"": 24, ""ry"": 64, ""rz"": 64}",128,152,24,16,,complex128,20,11.0,3.1622776601683795,a10fa785da93e2736b4342b54d9d3124b3f43f0aa2337c210b61a4e7b30762cc:cpu:complex128,2026-09-20T14:36:37+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,1048576,,ok,,,,12,3.1622776601683795,14,5.833333333333333,0.01197100766633715,0.011951427004532889,"[0.012033031998726074, 0.011951427004532889, 0.011928563995752484]",5.491759871700611e-05,0.8439523717724062,1
9961472,a10fa785da93e2736b4342b54d9d3124b3f43f0aa2337c210b61a4e7b30762cc,6727ba47f672b238e25c55aed61f82aabc0d6a1a1f9fb2930b6b25309b68028c,0.003201656996679958,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.8439524173736572,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,4,16608788480,0.0033102349989349023,0.005546186002902687,0.8439524173736572,,cuda,random_star,0.0014340380002977327,0.16666666666666666,20,23.247927513443585,19.0,26,"{""cx"": 24, ""ry"": 64, ""rz"": 64}",128,152,24,16,44.0,complex64,20,11.0,3.1622776601683795,a10fa785da93e2736b4342b54d9d3124b3f43f0aa2337c210b61a4e7b30762cc:cuda:complex64,2026-09-20T14:36:38+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,524288,True,ok,10432512,23068672,,12,3.1622776601683795,14,5.833333333333333,0.00303064533121263,0.0030178969973349012,"[0.00307761399744777, 0.0030178969973349012, 0.0029964249988552183]",4.2069031194084764e-05,0.8439524173736572,1
9961472,a10fa785da93e2736b4342b54d9d3124b3f43f0aa2337c210b61a4e7b30762cc,6727ba47f672b238e25c55aed61f82aabc0d6a1a1f9fb2930b6b25309b68028c,0.017442256001231726,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.8439523717724062,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,4,16608788480,0.01753732599900104,0.019632296003692318,0.8439523717724062,,cuda,random_star,0.0015120040043257177,0.16666666666666666,20,23.247927513443585,20.0,26,"{""cx"": 24, ""ry"": 64, ""rz"": 64}",128,152,24,16,24.0,complex128,20,11.0,3.1622776601683795,a10fa785da93e2736b4342b54d9d3124b3f43f0aa2337c210b61a4e7b30762cc:cuda:complex128,2026-09-20T14:36:38+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,1048576,True,ok,12267520,25165824,,12,3.1622776601683795,14,5.833333333333333,0.01741154866855747,0.017408944004273508,"[0.017417048999050166, 0.01740865300234873, 0.017408944004273508]",4.765647613571663e-06,0.8439523717724062,1
19922944,f098f0e56633fa972b80e677ef30a3b673e9ececdf3c735015fad7cf6989cca1,b5dcaf0c8f3f4c790d30159af76a62d927f66ff662481675b92c77c3563a26f4,0.01795943699835334,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.17836058139801025,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex64,8,,0.024281425998196937,0.027357560000382364,0.17836058139801025,,cpu,random_star,0.0011266040019108914,0.31666666666666665,38,24.247927513443585,19.0,56,"{""cx"": 48, ""ry"": 128, ""rz"": 128}",256,304,48,16,,complex64,31,22.0,4.286607049870562,f098f0e56633fa972b80e677ef30a3b673e9ececdf3c735015fad7cf6989cca1:cpu:complex64,2026-09-20T14:36:38+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,524288,,ok,,,,15,4.286607049870562,14,5.208333333333333,0.01610954900146074,0.016263094999885652,"[0.016268521001620684, 0.016263094999885652, 0.015797031002875883]",0.0002706621232336,0.17836058139801025,1
19922944,f098f0e56633fa972b80e677ef30a3b673e9ececdf3c735015fad7cf6989cca1,b5dcaf0c8f3f4c790d30159af76a62d927f66ff662481675b92c77c3563a26f4,0.03092165900307009,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.17836053834408128,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex128,8,,0.031019939997349866,0.033869129001686815,0.17836053834408128,,cpu,random_star,0.0020208589994581416,0.31666666666666665,38,24.247927513443585,20.0,56,"{""cx"": 48, ""ry"": 128, ""rz"": 128}",256,304,48,16,,complex128,31,22.0,4.286607049870562,f098f0e56633fa972b80e677ef30a3b673e9ececdf3c735015fad7cf6989cca1:cpu:complex128,2026-09-20T14:36:38+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,1048576,,ok,,,,15,4.286607049870562,14,5.208333333333333,0.030178093332021188,0.03015729099570308,"[0.030720508002559654, 0.03015729099570308, 0.029656480997800827]",0.0005323184381657555,0.17836053834408128,1
19922944,f098f0e56633fa972b80e677ef30a3b673e9ececdf3c735015fad7cf6989cca1,b5dcaf0c8f3f4c790d30159af76a62d927f66ff662481675b92c77c3563a26f4,0.006285710995143745,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.17836052179336548,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,8,16608788480,0.007356626003456768,0.012964517998625524,0.17836052179336548,,cuda,random_star,0.0029688830036320724,0.31666666666666665,38,24.247927513443585,19.0,56,"{""cx"": 48, ""ry"": 128, ""rz"": 128}",256,304,48,16,44.0,complex64,31,22.0,4.286607049870562,f098f0e56633fa972b80e677ef30a3b673e9ececdf3c735015fad7cf6989cca1:cuda:complex64,2026-09-20T14:36:38+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,524288,True,ok,10510336,23068672,,15,4.286607049870562,14,5.208333333333333,0.006068560333612065,0.006053627002984285,"[0.006053627002984285, 0.005913577995670494, 0.0062384760021814145]",0.0001629629771801605,0.17836052179336548,1
19922944,f098f0e56633fa972b80e677ef30a3b673e9ececdf3c735015fad7cf6989cca1,b5dcaf0c8f3f4c790d30159af76a62d927f66ff662481675b92c77c3563a26f4,0.03473858200595714,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.17836053834408128,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,8,16608788480,0.034817499996279366,0.0387475559982704,0.17836053834408128,,cuda,random_star,0.0029882230010116473,0.31666666666666665,38,24.247927513443585,20.0,56,"{""cx"": 48, ""ry"": 128, ""rz"": 128}",256,304,48,16,24.0,complex128,31,22.0,4.286607049870562,f098f0e56633fa972b80e677ef30a3b673e9ececdf3c735015fad7cf6989cca1:cuda:complex128,2026-09-20T14:36:38+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,1048576,True,ok,12345344,25165824,,15,4.286607049870562,14,5.208333333333333,0.034801848332184214,0.03472482799406862,"[0.034961063000082504, 0.03472482799406862, 0.03471965400240151]",0.0001379082136890891,0.17836053834408128,1
192937984,99491262c549bd69b7593d56918e0b3971d2becab06dfb8dce30371b653b7de8,816210eaad1a4170535d0daea726a07749140dbadf253a41fbc998f0ce7f533e,0.04888094199850457,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.04503273963928223,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex64,4,,0.05352330399909988,0.05590640899754362,0.04503273963928223,,cpu,random_star,0.0012825869998778217,0.12105263157894737,23,27.523561956057012,23.0,21,"{""cx"": 24, ""ry"": 80, ""rz"": 80}",160,184,24,20,,complex64,17,10.4,2.5179356624028344,99491262c549bd69b7593d56918e0b3971d2becab06dfb8dce30371b653b7de8:cpu:complex64,2026-09-20T14:36:39+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,8388608,,ok,,,,9,2.517935662402834,16,7.125,0.04723284333401049,0.0462509749995661,"[0.05027742799575208, 0.0462509749995661, 0.0451701270067133]",0.002691501424446507,0.04503273963928223,1
192937984,99491262c549bd69b7593d56918e0b3971d2becab06dfb8dce30371b653b7de8,816210eaad1a4170535d0daea726a07749140dbadf253a41fbc998f0ce7f533e,0.1645831170026213,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.04503272106319561,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex128,4,,0.17582996599958278,0.17780740399757633,0.04503272106319561,,cpu,random_star,0.0005913790009799413,0.12105263157894737,23,27.523561956057012,24.0,21,"{""cx"": 24, ""ry"": 80, ""rz"": 80}",160,184,24,20,,complex128,17,10.4,2.5179356624028344,99491262c549bd69b7593d56918e0b3971d2becab06dfb8dce30371b653b7de8:cpu:complex128,2026-09-20T14:36:40+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,16777216,,ok,,,,9,2.517935662402834,16,7.125,0.15597380133355424,0.15420794900273904,"[0.16495703600230627, 0.15420794900273904, 0.14875641899561742]",0.00824340182752473,0.04503272106319561,1
192937984,99491262c549bd69b7593d56918e0b3971d2becab06dfb8dce30371b653b7de8,816210eaad1a4170535d0daea726a07749140dbadf253a41fbc998f0ce7f533e,0.015685164005844854,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.04503273963928223,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,4,16608788480,0.01581624800019199,0.018676065999898128,0.04503273963928223,,cuda,random_star,0.0018403169960947707,0.12105263157894737,23,27.523561956057012,23.0,21,"{""cx"": 24, ""ry"": 80, ""rz"": 80}",160,184,24,20,5.25,complex64,17,10.4,2.5179356624028344,99491262c549bd69b7593d56918e0b3971d2becab06dfb8dce30371b653b7de8:cuda:complex64,2026-09-20T14:36:40+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,8388608,True,ok,37974016,44040192,,9,2.517935662402834,16,7.125,0.015687043667033624,0.01568333899922436,"[0.015655096001864877, 0.015722696000011638, 0.01568333899922436]",3.395192719188821e-05,0.04503273963928223,1
192937984,99491262c549bd69b7593d56918e0b3971d2becab06dfb8dce30371b653b7de8,816210eaad1a4170535d0daea726a07749140dbadf253a41fbc998f0ce7f533e,0.31079464200593065,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.045032721063195724,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,4,16608788480,0.31072555799619295,0.3133559910056647,0.045032721063195724,,cuda,random_star,0.0018701819935813546,0.12105263157894737,23,27.523561956057012,24.0,21,"{""cx"": 24, ""ry"": 80, ""rz"": 80}",160,184,24,20,4.375,complex128,17,10.4,2.5179356624028344,99491262c549bd69b7593d56918e0b3971d2becab06dfb8dce30371b653b7de8:cuda:complex128,2026-09-20T14:36:42+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,16777216,True,ok,67334144,73400320,,9,2.517935662402834,16,7.125,0.31064528233158245,0.3105691939999815,"[0.3105691939999815, 0.3108233469974948, 0.3105433059972711]",0.000154750819403125,0.045032721063195724,1
385875968,a5566b367204e19d5a4404ea4b1ea865e0e4a316d23a1767e076f8f846384865,91075c0d198ee6868b693348104c66adff81d05d32e787386f35f0c23e7c4933,0.08625310500065098,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,-0.0037369728088378906,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex64,8,,0.08792957300465787,0.09021512700564926,-0.0037369728088378906,,cpu,random_star,0.001009334999253042,0.21052631578947367,40,28.523561956057012,23.0,46,"{""cx"": 48, ""ry"": 160, ""rz"": 160}",320,368,48,20,,complex64,31,20.8,4.388621651498338,a5566b367204e19d5a4404ea4b1ea865e0e4a316d23a1767e076f8f846384865:cpu:complex64,2026-09-20T14:36:42+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,8388608,,ok,,,,15,4.388621651498338,16,6.541666666666667,0.0870528776649735,0.08599160800076788,"[0.08589134899375495, 0.08599160800076788, 0.08927567600039765]",0.0019256524341363145,-0.0037369728088378906,1
385875968,a5566b367204e19d5a4404ea4b1ea865e0e4a316d23a1767e076f8f846384865,91075c0d198ee6868b693348104c66adff81d05d32e787386f35f0c23e7c4933,0.305193596999743,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,-0.003736987953197879,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex128,8,,0.33984974899794906,0.3436045109992847,-0.003736987953197879,,cpu,random_star,0.0011092679997091182,0.21052631578947367,40,28.523561956057012,24.0,46,"{""cx"": 48, ""ry"": 160, ""rz"": 160}",320,368,48,20,,complex128,31,20.8,4.388621651498338,a5566b367204e19d5a4404ea4b1ea865e0e4a316d23a1767e076f8f846384865:cpu:complex128,2026-09-20T14:36:44+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,16777216,,ok,,,,15,4.388621651498338,16,6.541666666666667,0.33010267199764104,0.3272446639966802,"[0.3272446639966802, 0.341655214993807, 0.321408137002436]",0.01042171766540107,-0.003736987953197879,1
385875968,a5566b367204e19d5a4404ea4b1ea865e0e4a316d23a1767e076f8f846384865,91075c0d198ee6868b693348104c66adff81d05d32e787386f35f0c23e7c4933,0.03127023600245593,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,-0.003737032413482666,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,8,16608788480,0.03219560800062027,0.041734197999176104,-0.003737032413482666,,cuda,random_star,0.0036723809971590526,0.21052631578947367,40,28.523561956057012,23.0,46,"{""cx"": 48, ""ry"": 160, ""rz"": 160}",320,368,48,20,5.25,complex64,31,20.8,4.388621651498338,a5566b367204e19d5a4404ea4b1ea865e0e4a316d23a1767e076f8f846384865:cuda:complex64,2026-09-20T14:36:44+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,8388608,True,ok,38068224,44040192,,15,4.388621651498338,16,6.541666666666667,0.03126267233407513,0.031251596003130544,"[0.031247528997482732, 0.031251596003130544, 0.03128889200161211]",2.2797770900841598e-05,-0.003737032413482666,1
385875968,a5566b367204e19d5a4404ea4b1ea865e0e4a316d23a1767e076f8f846384865,91075c0d198ee6868b693348104c66adff81d05d32e787386f35f0c23e7c4933,0.6212361029975,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,-0.003736987953197879,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,8,16608788480,0.6211368750009569,0.6275124849998974,-0.003736987953197879,,cuda,random_star,0.0037205650005489588,0.21052631578947367,40,28.523561956057012,24.0,46,"{""cx"": 48, ""ry"": 160, ""rz"": 160}",320,368,48,20,4.375,complex128,31,20.8,4.388621651498338,a5566b367204e19d5a4404ea4b1ea865e0e4a316d23a1767e076f8f846384865:cuda:complex128,2026-09-20T14:36:48+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,16777216,True,ok,67428352,73400320,,15,4.388621651498338,16,6.541666666666667,0.6211462463325006,0.620932976999029,"[0.620932976999029, 0.621575880999444, 0.6209298809990287]",0.00037207775609906054,-0.003736987953197879,1
3623878656,e3379bc3e641d51b6897bb6f1187427bf94ba1f5d010d10d636f54cb253488ec,5aee9b6e4bfd8f5b9bce7d81a8a8454db8737f8adae32b8248925cd675b694c8,5.731631419002952,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.19750967621803284,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex64,4,,5.648818502995709,5.6514679710016935,0.19750967621803284,,cpu,random_star,0.0015504260009038262,0.08695652173913043,24,31.75488750216347,27.0,22,"{""cx"": 24, ""ry"": 96, ""rz"": 96}",192,216,24,24,,complex64,15,10.0,2.1213203435596424,e3379bc3e641d51b6897bb6f1187427bf94ba1f5d010d10d636f54cb253488ec:cpu:complex64,2026-09-20T14:37:22+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,134217728,,ok,,,,7,2.1213203435596424,21,10.041666666666666,5.574640845329365,5.642751504994521,"[5.350800852997054, 5.7303701779965195, 5.642751504994521]",0.19873981631810614,0.19750967621803284,1
3623878656,e3379bc3e641d51b6897bb6f1187427bf94ba1f5d010d10d636f54cb253488ec,5aee9b6e4bfd8f5b9bce7d81a8a8454db8737f8adae32b8248925cd675b694c8,10.892828500000178,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.19750949637546378,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex128,4,,10.770112824000535,10.772545226995135,0.19750949637546378,,cpu,random_star,0.0015051070004119538,0.08695652173913043,24,31.75488750216347,28.0,22,"{""cx"": 24, ""ry"": 96, ""rz"": 96}",192,216,24,24,,complex128,15,10.0,2.1213203435596424,e3379bc3e641d51b6897bb6f1187427bf94ba1f5d010d10d636f54cb253488ec:cpu:complex128,2026-09-20T14:38:27+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,268435456,,ok,,,,7,2.1213203435596424,21,10.041666666666666,10.809182218996284,10.946088339995185,"[11.017610627997783, 10.946088339995185, 10.463847688995884]",0.30119895854439743,0.19750949637546378,1
