circuit_id,family,source_file,source_sha256,logical_width,logical_depth,logical_ops,logical_two_qubit_ops,source_status,source_error,screening_status,screening_reason
qaoa::qaoa_indep_qiskit_13,qaoa,data/quantum_circuits/qaoa_indep_qiskit_13.qasm,76a18b31a378632c587f2bf5fcc23b64e57d9593addd983067ad5df3647649d3,13,10,79,26,ok,,rejected,width>9
qaoa::qaoa_indep_qiskit_14,qaoa,data/quantum_circuits/qaoa_indep_qiskit_14.qasm,e6b6c32ec088296944dfcde4a1f4ed545b14238274be8a40bb3ee95c1b8e9739,14,10,85,28,ok,,rejected,width>9
qft::qft_indep_qiskit_10,qft,data/quantum_circuits/qft_indep_qiskit_10.qasm,b7dde4b8f943884e6d45a8dd478ae658a1cf2044fa860ace66a53f61be53f779,10,21,71,50,ok,,rejected,width>9
qft::qft_indep_qiskit_100,qft,data/quantum_circuits/qft_indep_qiskit_100.qasm,d51e78928d2bf755b66d3c5a1b062a48f6eab991ea8cb3c0ae1ffeec61dbc390,100,201,5201,5000,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_101,qft,data/quantum_circuits/qft_indep_qiskit_101.qasm,780d964aef7c74ac3d97c4c47180d104948f3f46aed90f98d793c4a5a7915331,101,203,5303,5100,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_102,qft,data/quantum_circuits/qft_indep_qiskit_102.qasm,eb66ad38a2d8e4deb23c45cb0db8de114428416db49074ee2b2a8eb0a4dd48ce,102,205,5407,5202,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_103,qft,data/quantum_circuits/qft_indep_qiskit_103.qasm,fc76b1b900fd7f683612aae457ed1434b23bb30d2051ec04abda3b2518a4781c,103,207,5511,5304,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_104,qft,data/quantum_circuits/qft_indep_qiskit_104.qasm,0412a0dc6e5af2c522c5a31f7f0c119a31e5fcf31dc87442a22bdbdbe8d54e18,104,209,5617,5408,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_105,qft,data/quantum_circuits/qft_indep_qiskit_105.qasm,78a39aee64d0ed2267d96260a7be75d6a2ec09ace04d3247085ebb913a24c844,105,211,5723,5512,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_106,qft,data/quantum_circuits/qft_indep_qiskit_106.qasm,d56651fff1c8773cca62f24049715f0241b3a0f3b46265cbbfb437044bd74bab,106,213,5831,5618,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_107,qft,data/quantum_circuits/qft_indep_qiskit_107.qasm,74f0329df9eb32e18e2dd5312e1362753bc7a764a35a724fa75d0baec2735ab8,107,215,5939,5724,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_108,qft,data/quantum_circuits/qft_indep_qiskit_108.qasm,440a4e4197255b7ee4ef2140dba5396b15f914ef9dc9162c1ffa633e85ea90df,108,217,6049,5832,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_109,qft,data/quantum_circuits/qft_indep_qiskit_109.qasm,24058cea453d86f90f1313621387d6913399c5b3e851296b0632e84ab6c6b499,109,219,6159,5940,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_110,qft,data/quantum_circuits/qft_indep_qiskit_110.qasm,ee741b6eeddf9117a7320bc4f7a8a8ccf526dc64c8cd57199bf660a5f93191af,110,221,6271,6050,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_111,qft,data/quantum_circuits/qft_indep_qiskit_111.qasm,a370f0d606fe3fd54acc7aa8ffbbb1486d407ba85a388f69fea1fcb53490fa75,111,223,6383,6160,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_112,qft,data/quantum_circuits/qft_indep_qiskit_112.qasm,516c14ea06a5085dcbdb7afe14b4786fa070a5b70510c7ebcb70e41a9bfb76ea,112,225,6497,6272,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_113,qft,data/quantum_circuits/qft_indep_qiskit_113.qasm,789fbcda88147b89ad8e9e62315d9c63168c38b9808ca611c049781f1d2f953b,113,227,6611,6384,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_114,qft,data/quantum_circuits/qft_indep_qiskit_114.qasm,0aeb1ba9422d043449614964ed9fbe4aa39b4012474318d58f069e8315a655f7,114,229,6727,6498,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_115,qft,data/quantum_circuits/qft_indep_qiskit_115.qasm,7ca0bfe4fea618462ef0d9600407305e8c981558b469fa3158ee1bcfc21bd8e3,115,231,6843,6612,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_116,qft,data/quantum_circuits/qft_indep_qiskit_116.qasm,3a7e862b8912b75cdf5b8f3ba5a61168dd101943293e5fb2cb9bcb56b8f4cfff,116,233,6961,6728,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_117,qft,data/quantum_circuits/qft_indep_qiskit_117.qasm,25f5e0846c0ca412eeb0e0aa7d6d6d0366eb973e0ba0cfc869aa6c02cb4b9984,117,235,7079,6844,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_118,qft,data/quantum_circuits/qft_indep_qiskit_118.qasm,648d33f84bbf398d26bc2d766c9d18114eea67844a81a38b311008517ebed23b,118,237,7199,6962,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_119,qft,data/quantum_circuits/qft_indep_qiskit_119.qasm,c729851be5b2de3d9b032bc71b5d474a5d195e8bb183115a9e240cf153f93164,119,239,7319,7080,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_120,qft,data/quantum_circuits/qft_indep_qiskit_120.qasm,e43d0fa15f3572139959b9e2529dcc08327f3a513059b980fdda29658d3f401a,120,241,7441,7200,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_121,qft,data/quantum_circuits/qft_indep_qiskit_121.qasm,86f7c8ec401eb06f66b6ea35d88611ef4e57060cd0f1199507759874113660bc,121,243,7563,7320,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_122,qft,data/quantum_circuits/qft_indep_qiskit_122.qasm,f4e614b08926ae085ed82709e8a9a7c153d8b98e30efe52483eb3f19dd08bd6f,122,245,7687,7442,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_123,qft,data/quantum_circuits/qft_indep_qiskit_123.qasm,d5262ad3e3b1646dfc00b14eb5d2e12c7e20632162e916c95f883ffff8317a1f,123,247,7811,7564,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_124,qft,data/quantum_circuits/qft_indep_qiskit_124.qasm,90305f2f521c0245a0c2bf48f1cee00608214704c3160953fb1e58e4d1a7da58,124,249,7937,7688,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_125,qft,data/quantum_circuits/qft_indep_qiskit_125.qasm,d89f82cb5d8c53f7f8fdd1e1a98a33462b5b686d571b81de84a1313fd50ef25e,125,251,8063,7812,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_126,qft,data/quantum_circuits/qft_indep_qiskit_126.qasm,8f88fdc7252dcbe92cd23aba5ecb850077f74f69e00f91774c6ba9c746afb7dc,126,253,8191,7938,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_127,qft,data/quantum_circuits/qft_indep_qiskit_127.qasm,c606aacb4aa5864ede816668bf22125e501c5fd1d9a0daab2e09451e27232a05,127,255,8319,8064,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_30,qft,data/quantum_circuits/qft_indep_qiskit_30.qasm,7f30b1db5ee05975ae25b9ce92476d0530c10cf6edaf1d2896e4c78a75ebbab8,30,61,511,450,ok,,rejected,width>9
qft::qft_indep_qiskit_31,qft,data/quantum_circuits/qft_indep_qiskit_31.qasm,99c712a8b0dbbee9a588e8f33c6e48a0bf5320b91b7c8fe593cbdbabfe84740e,31,63,543,480,ok,,rejected,width>9
qft::qft_indep_qiskit_32,qft,data/quantum_circuits/qft_indep_qiskit_32.qasm,21a5fd828bf062059d41bb9ccd42ba9a2407614c4c973d165eec98736e9b1555,32,65,577,512,ok,,rejected,width>9
qft::qft_indep_qiskit_33,qft,data/quantum_circuits/qft_indep_qiskit_33.qasm,a3e7c4bbeeb6cbd7e3ddbc84dfc84fd547626eb32fe90a7b4c18d464c74e0251,33,67,611,544,ok,,rejected,width>9
qft::qft_indep_qiskit_34,qft,data/quantum_circuits/qft_indep_qiskit_34.qasm,572caaa20c0d7343ec2e32ee44ba8facdac8d92c8861c1ba1525fc850d05ec65,34,69,647,578,ok,,rejected,width>9
qft::qft_indep_qiskit_35,qft,data/quantum_circuits/qft_indep_qiskit_35.qasm,0ec3643bb32539b9bbcb9e6f026970baa902b176b3d1fadf9432310762bc1a10,35,71,683,612,ok,,rejected,width>9
qft::qft_indep_qiskit_36,qft,data/quantum_circuits/qft_indep_qiskit_36.qasm,caaaa269c3642c694d0fd1078387b4b8a0248b83da0f250de639f188d8b392a0,36,73,721,648,ok,,rejected,width>9
qft::qft_indep_qiskit_37,qft,data/quantum_circuits/qft_indep_qiskit_37.qasm,a69e7437bf5b11cd291d37b8268f9f6d5f4d0c30fda7b463b05d43f93b772c21,37,75,759,684,ok,,rejected,width>9
qft::qft_indep_qiskit_38,qft,data/quantum_circuits/qft_indep_qiskit_38.qasm,9619fa61b2562411fb8c22b9dc7cb1b65183fa804dd6e83b9e89f0d9db8d3242,38,77,799,722,ok,,rejected,width>9
qft::qft_indep_qiskit_39,qft,data/quantum_circuits/qft_indep_qiskit_39.qasm,f2cf3c6cbca9f9496b8625fc38709758bb6ba5eb75e9a22476394992bb405622,39,79,839,760,ok,,rejected,width>9
qft::qft_indep_qiskit_40,qft,data/quantum_circuits/qft_indep_qiskit_40.qasm,fe261655c9b5ac797e51913d9f15efffbb74418c7ec7e34e348dc43f310f4337,40,81,881,800,ok,,rejected,width>9
qft::qft_indep_qiskit_41,qft,data/quantum_circuits/qft_indep_qiskit_41.qasm,a0b95dc100cf5d2df9f3ef2f8274ff8ab72d6a893bd156a7084261579970a849,41,83,923,840,ok,,rejected,width>9
qft::qft_indep_qiskit_42,qft,data/quantum_circuits/qft_indep_qiskit_42.qasm,dc4b97fa60ecdbb244373297551bdbc0c4f07cbc78c7867a8402e83c4bb83105,42,85,967,882,ok,,rejected,width>9
qft::qft_indep_qiskit_43,qft,data/quantum_circuits/qft_indep_qiskit_43.qasm,6c7b9313a0741bdd91fb9f54e6f5a542453f8bdce8ace525513030c7dc6d9e16,43,87,1011,924,ok,,rejected,width>9
qft::qft_indep_qiskit_44,qft,data/quantum_circuits/qft_indep_qiskit_44.qasm,87202d893398fa6479bb949a8f9c05153ae032080bfb5ecc364191b1b29e094b,44,89,1057,968,ok,,rejected,width>9
qft::qft_indep_qiskit_45,qft,data/quantum_circuits/qft_indep_qiskit_45.qasm,dcdbfec28c1e990772fb5ec184ecb75c12e3e012f7342f9bcf4de45148e9eac1,45,91,1103,1012,ok,,rejected,width>9
qft::qft_indep_qiskit_46,qft,data/quantum_circuits/qft_indep_qiskit_46.qasm,df95e0315fb68fb438f2f2667e4c26a215971041ce2c3f5d1718ca74c5714644,46,93,1151,1058,ok,,rejected,width>9
qft::qft_indep_qiskit_47,qft,data/quantum_circuits/qft_indep_qiskit_47.qasm,c44b4a48a5df6dfe4956d5fd5b6e7316994a9e78b970aa764cbf801dfb92afd8,47,95,1199,1104,ok,,rejected,width>9
qft::qft_indep_qiskit_48,qft,data/quantum_circuits/qft_indep_qiskit_48.qasm,88a27ef4d60bc0941a28cc13b3ccb40423c911f14d5e08adc47450a4bc359fc0,48,97,1249,1152,ok,,rejected,width>9
qft::qft_indep_qiskit_49,qft,data/quantum_circuits/qft_indep_qiskit_49.qasm,6ef2ebe535e907384a910303f69e44f4549988029fe3796e392b22a7e90038d9,49,99,1299,1200,ok,,rejected,width>9
qft::qft_indep_qiskit_50,qft,data/quantum_circuits/qft_indep_qiskit_50.qasm,724581f2ffc7cfb252724ba7e154473281b2ddac0bfcce6bdc48339a08aa1a59,50,101,1351,1250,ok,,rejected,width>9
qft::qft_indep_qiskit_51,qft,data/quantum_circuits/qft_indep_qiskit_51.qasm,d8b4a0c353b520491dd309c94e049a04e724adadaa8a9d036d0d5028302bd504,51,103,1403,1300,ok,,rejected,width>9
qft::qft_indep_qiskit_52,qft,data/quantum_circuits/qft_indep_qiskit_52.qasm,c6023879387be484a1cac2b734f7b42b3ee4fb4ef64a9879a70b31a54cd9871e,52,105,1457,1352,ok,,rejected,width>9
qft::qft_indep_qiskit_53,qft,data/quantum_circuits/qft_indep_qiskit_53.qasm,8180b7f4af36e2bc3f7f16d2eba2ea2268c1773fdd0bdf1fc1cc1008ab331208,53,107,1511,1404,ok,,rejected,width>9
qft::qft_indep_qiskit_54,qft,data/quantum_circuits/qft_indep_qiskit_54.qasm,3582f944821078b189c1551f74f218810f8f9a1b1b4ecc1d2770da81245c1ddc,54,109,1567,1458,ok,,rejected,width>9
qft::qft_indep_qiskit_55,qft,data/quantum_circuits/qft_indep_qiskit_55.qasm,bba8ff9b2a2b237e511705711a582bcffd20c3536498ae18864ae2981f1db6aa,55,111,1623,1512,ok,,rejected,width>9
qft::qft_indep_qiskit_56,qft,data/quantum_circuits/qft_indep_qiskit_56.qasm,85a784fa1e3a37d1d45cb7df00abf8e2d0d975bd079cc8acd1ff69520bf548ca,56,113,1681,1568,ok,,rejected,width>9
qft::qft_indep_qiskit_57,qft,data/quantum_circuits/qft_indep_qiskit_57.qasm,e200519a312732876c1be05914b74c2343c485867180a4bef0ed6d082cb5eb4f,57,115,1739,1624,ok,,rejected,width>9
qft::qft_indep_qiskit_58,qft,data/quantum_circuits/qft_indep_qiskit_58.qasm,fab38a261ab2560259335bde96223bbe1921aab65be6bef4599b4cbbd81a72b0,58,117,1799,1682,ok,,rejected,width>9
qft::qft_indep_qiskit_59,qft,data/quantum_circuits/qft_indep_qiskit_59.qasm,31e9a345f823db6b4cdff2b5c2f42f92d0068a1399663e2fd212556392b2941a,59,119,1859,1740,ok,,rejected,width>9
qft::qft_indep_qiskit_60,qft,data/quantum_circuits/qft_indep_qiskit_60.qasm,cce1fbe95d47893ec1fabdd0557aaf7b142d8796e5a1d3bcdc19d05064d3dfb1,60,121,1921,1800,ok,,rejected,width>9
qft::qft_indep_qiskit_61,qft,data/quantum_circuits/qft_indep_qiskit_61.qasm,fe4d74f8372d7a08b42af6190a8a7827ba10bde81bf7405612a780c74f87df75,61,123,1983,1860,ok,,rejected,width>9
qft::qft_indep_qiskit_62,qft,data/quantum_circuits/qft_indep_qiskit_62.qasm,37aca852e216fae1c7b23d42f0223c9aaaae8bbef8ded3ec8803a87c1ecb6b63,62,125,2047,1922,ok,,rejected,width>9
qft::qft_indep_qiskit_63,qft,data/quantum_circuits/qft_indep_qiskit_63.qasm,5e6af2796ac3f17033518a1c19a71a0fce18d27a703343d923811acb2f8a1c6a,63,127,2111,1984,ok,,rejected,width>9
qft::qft_indep_qiskit_64,qft,data/quantum_circuits/qft_indep_qiskit_64.qasm,89ce21b698a05f34d34303335d6d7c1953d18c8f022ac8adcec470a36b85b3ba,64,129,2177,2048,ok,,rejected,width>9
qft::qft_indep_qiskit_65,qft,data/quantum_circuits/qft_indep_qiskit_65.qasm,6a1e2f932ee43f23faafd22e9ce8de7c30ccd56bface2407bebef94142b1d5eb,65,131,2243,2112,ok,,rejected,width>9
qft::qft_indep_qiskit_66,qft,data/quantum_circuits/qft_indep_qiskit_66.qasm,8e4c1d7523fffc2ffe1db6264352f29dfe7875d0d68dad4b268b843fc94424c7,66,133,2311,2178,ok,,rejected,width>9
qft::qft_indep_qiskit_67,qft,data/quantum_circuits/qft_indep_qiskit_67.qasm,c6127cdfc4db9d3ecbdeab828d39f7a31fe4f1d8aa91b28478aff9436642d6d9,67,135,2379,2244,ok,,rejected,width>9
qft::qft_indep_qiskit_68,qft,data/quantum_circuits/qft_indep_qiskit_68.qasm,8cd7a0c62ce0cdee118b8d9af582a36e558300073848a01f5687c01a54f87dbc,68,137,2449,2312,ok,,rejected,width>9
qft::qft_indep_qiskit_69,qft,data/quantum_circuits/qft_indep_qiskit_69.qasm,edae59ece36e131e3bfa3974d53b64f5b16539abea3fe6dd75838b98b6e0df1b,69,139,2519,2380,ok,,rejected,width>9
qft::qft_indep_qiskit_70,qft,data/quantum_circuits/qft_indep_qiskit_70.qasm,571e6dcfb9cb47509aeb3d737f76f876f7aca6b54c7bb2e336c6bc3fafeead7a,70,141,2591,2450,ok,,rejected,width>9
qft::qft_indep_qiskit_71,qft,data/quantum_circuits/qft_indep_qiskit_71.qasm,79bde758dfda59bf4e910491de6b5dfcd3e005a634b4bbb0fb6cd0506ed76f4e,71,143,2663,2520,ok,,rejected,width>9
qft::qft_indep_qiskit_72,qft,data/quantum_circuits/qft_indep_qiskit_72.qasm,9bcdef56a247e1bfbcf0b730d4c47d93c3f283a95cdbc8546865406fbf61c5a6,72,145,2737,2592,ok,,rejected,width>9
qft::qft_indep_qiskit_73,qft,data/quantum_circuits/qft_indep_qiskit_73.qasm,de977a221b3aa13e070e4d79e3611246f34e8a0cfddce61662eeaa7b23b007b4,73,147,2811,2664,ok,,rejected,width>9
qft::qft_indep_qiskit_74,qft,data/quantum_circuits/qft_indep_qiskit_74.qasm,1f6bd69603a80a75522bdb275d5734dffbcef380efb1296ae81ef85900f019b1,74,149,2887,2738,ok,,rejected,width>9
qft::qft_indep_qiskit_75,qft,data/quantum_circuits/qft_indep_qiskit_75.qasm,51b69338461a8842a4170a3128fce13c09400161e1b938099907afbb5126aebe,75,151,2963,2812,ok,,rejected,width>9
qft::qft_indep_qiskit_76,qft,data/quantum_circuits/qft_indep_qiskit_76.qasm,98b2acdd7e3b311fd7803dd4d7849628177e0d1e9b78556d977bd9de01dd753a,76,153,3041,2888,ok,,rejected,width>9
qft::qft_indep_qiskit_77,qft,data/quantum_circuits/qft_indep_qiskit_77.qasm,e7d5bd062a41a6d476dcbea7aa7ea995bd41b9f05dc54fc0576fbe584279a9c9,77,155,3119,2964,ok,,rejected,width>9
qft::qft_indep_qiskit_78,qft,data/quantum_circuits/qft_indep_qiskit_78.qasm,ff0ae57e10038c5cfc08189aea615456d968c285cdf9c107678d0df76ece893b,78,157,3199,3042,ok,,rejected,width>9
qft::qft_indep_qiskit_79,qft,data/quantum_circuits/qft_indep_qiskit_79.qasm,5ea099b7a226ce8547d221d7586c8d553bd285afd54a2b21104565a7105cc9f7,79,159,3279,3120,ok,,rejected,width>9
qft::qft_indep_qiskit_80,qft,data/quantum_circuits/qft_indep_qiskit_80.qasm,5eba14a96a10f3dc110d709e351f9895a07ac7a2a5a07c55938520ffcc1b9889,80,161,3361,3200,ok,,rejected,width>9
qft::qft_indep_qiskit_81,qft,data/quantum_circuits/qft_indep_qiskit_81.qasm,a66ef92f627e8e67d3401ddda8931a7642d6ebeee7412a7e49275ca09efd7a4a,81,163,3443,3280,ok,,rejected,width>9
qft::qft_indep_qiskit_82,qft,data/quantum_circuits/qft_indep_qiskit_82.qasm,bc863d0d8e7c854be1909988d5367c8ddf6ec3c8aee2db7ece7da9e55ca0c85b,82,165,3527,3362,ok,,rejected,width>9
qft::qft_indep_qiskit_83,qft,data/quantum_circuits/qft_indep_qiskit_83.qasm,769172ab0f08131fbc9c77b7f38a62375b54f89854ceba200840908399610004,83,167,3611,3444,ok,,rejected,width>9
qft::qft_indep_qiskit_84,qft,data/quantum_circuits/qft_indep_qiskit_84.qasm,d328a3af177cdb67f758f79b3accc3009c00c91a8510cc555afc08926e83b1c1,84,169,3697,3528,ok,,rejected,width>9
qft::qft_indep_qiskit_85,qft,data/quantum_circuits/qft_indep_qiskit_85.qasm,01ad4b99e5553557de7882c3ef9396505732ae1d2cbfa09e1e610ee9ad7ac07c,85,171,3783,3612,ok,,rejected,width>9
qft::qft_indep_qiskit_86,qft,data/quantum_circuits/qft_indep_qiskit_86.qasm,772ee61cec516538b65a050c7aeb62f3731919ab622fb995f1ee5ae383e3a2ef,86,173,3871,3698,ok,,rejected,width>9
qft::qft_indep_qiskit_87,qft,data/quantum_circuits/qft_indep_qiskit_87.qasm,34c9171de6b9be4a1527ce039eb1e96a3674239822ab04421b43b6f317e1d95a,87,175,3959,3784,ok,,rejected,width>9
qft::qft_indep_qiskit_88,qft,data/quantum_circuits/qft_indep_qiskit_88.qasm,7248fccd90fcf4e203f8924a23124376c08edf2b2e2c4e45d8c275d168769179,88,177,4049,3872,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_89,qft,data/quantum_circuits/qft_indep_qiskit_89.qasm,1e8cb767f76b8d4112733975f3eff42b6872cc3ba5162d3bbef5f4d3d197643c,89,179,4139,3960,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_90,qft,data/quantum_circuits/qft_indep_qiskit_90.qasm,a73194c185f729fe047ffb96c4625f05a61098d7c0db513cfb3f88748decd149,90,181,4231,4050,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_91,qft,data/quantum_circuits/qft_indep_qiskit_91.qasm,79fb4d95ab4f6943ba4d93c7593fd81f118aad8c3e94648a2c3a805fc6852c53,91,183,4323,4140,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_92,qft,data/quantum_circuits/qft_indep_qiskit_92.qasm,d2b9607e506d3fd2123885e7fdd22a68254baee46a57457ff6cd604d9d629725,92,185,4417,4232,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_93,qft,data/quantum_circuits/qft_indep_qiskit_93.qasm,0b912234c9b01814e4d2afd91d352399aecfdd284977db7159f9350735f5d7d8,93,187,4511,4324,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_94,qft,data/quantum_circuits/qft_indep_qiskit_94.qasm,c33c2f3dbd228c0a74569e73041f60950330d32cf9d5b6e3ccb631bbc5501e64,94,189,4607,4418,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_95,qft,data/quantum_circuits/qft_indep_qiskit_95.qasm,86cca032e076c80b9e9100885ee227bb41ecf3c284e4a472827961fa1a5007bc,95,191,4703,4512,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_96,qft,data/quantum_circuits/qft_indep_qiskit_96.qasm,53c90b81713a25c00d15d5671a6970b2f3ca0c6c2bf0ce94f34002df34e7c411,96,193,4801,4608,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_97,qft,data/quantum_circuits/qft_indep_qiskit_97.qasm,cec126bf115386d399b2f02c445976382adbe5a5e6484349ac2fcd1b27eb8054,97,195,4899,4704,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_98,qft,data/quantum_circuits/qft_indep_qiskit_98.qasm,16687c2623b8945ae73126cb909e2a5662ca970a666a726d6f89ccddc059b819,98,197,4999,4802,ok,,rejected,width>9;ops>4000
qft::qft_indep_qiskit_99,qft,data/quantum_circuits/qft_indep_qiskit_99.qasm,c956c7c985eaf76cc26ab4a7a9c04e78ef1a06ed3d7f706b64b027b0f21fa712,99,199,5099,4900,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_10,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_10.qasm,0e4fbafbbca55457fe41251b3997e13aad5d63634419c2ae740b8deb461f712e,10,23,81,59,ok,,rejected,width>9
qftentangled::qftentangled_indep_qiskit_100,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_100.qasm,b1bf66e8461231d77ebe3541bac88c93eb3e79da03d68daf58212c48fff05b56,100,203,5301,5099,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_101,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_101.qasm,84342143bb2623c4c8b41c2d1e09cfde0e9660cc13f4a88cd83b1bbd52a449b7,101,205,5404,5200,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_102,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_102.qasm,7d9f635ceb64e02131706d80e990696ba1021657fed8cc47138d5d97132bc7ff,102,207,5509,5303,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_103,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_103.qasm,c74db2528491f6433c366b1ddf9179827ad55fd1d0e3b20f3c9309de07120afa,103,209,5614,5406,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_104,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_104.qasm,bfdea50ab6a1f3d1979fce722f1f7dc51d95d6a266e28203a6d5ff5b8bed0723,104,211,5721,5511,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_105,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_105.qasm,0be2211655624f83f3a4a1dd98b440a6f26edf732e2bb6a86ca6018cac4cd13a,105,213,5828,5616,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_106,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_106.qasm,18005a6437ee6f8b4cf4e9d7011ac4fcfb97b0eccda5c320bf585308eb35420b,106,215,5937,5723,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_107,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_107.qasm,f313f7fa9a6ee846f6a2ec10c51e78b73c216e8a2e08523516a30fa6921ca105,107,217,6046,5830,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_108,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_108.qasm,f8e9f5217f80a35f2cd7d7e6d7791572649b985dfa2fac3c7d4d8428539138d5,108,219,6157,5939,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_109,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_109.qasm,6a8b374131353485030907d301066669fd33c6ae8a9eec632cfdcd8cce43588a,109,221,6268,6048,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_11,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_11.qasm,b05ffaafc37537706601b825b24163c1ecdc04da78ef6dcae93060862405862f,11,25,94,70,ok,,rejected,width>9
qftentangled::qftentangled_indep_qiskit_110,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_110.qasm,1a33f73d51a233c2bb570d1206eb31ecefe9f58e52bbfa6e062b013c4eb0f7cb,110,223,6381,6159,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_111,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_111.qasm,add3e5447edd9f824b98893082674b36b9c76c8970b2a4d7da971e08354af860,111,225,6494,6270,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_112,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_112.qasm,c0dfa89977a52d8b9bdff4e99fc98baf7b846726ddf1677bd6a778dd3733e77e,112,227,6609,6383,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_113,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_113.qasm,6355c2b47a4df7b00a276bc825595bf692b22041f0c34cba7fcb11b8d357e64b,113,229,6724,6496,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_114,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_114.qasm,b6841d874d82efc94c9ce5a7c79d3dadbe6f7b2d6b55435c711b9515a63d06f7,114,231,6841,6611,ok,,rejected,width>9;ops>4000
qftentangled::qftentangled_indep_qiskit_115,qftentangled,data/quantum_circuits/qftentangled_indep_qiskit_115.qasm,de2a0539a183e69194d92b218af0e529e51172809dab64b617a5141c937e1120,115,233,6958,6726,ok,,rejected,width>9;ops>4000
